#####################################################################################
#CompleteYeastFeatures.tab										
#
#This file was generated by David Gresham 10/13/2006
#
#To make this file I took the SGD_features.tab file and removed all features specified as CDS.
#Then I took the NotFeature.fasta file from SGD, extracted the headers and reformatted the information so the columns match the SGD_features.tab file.
#Finally I concatenated the two files and sorted them based on chromosome number, start position and end position.
#It looks like the Intergenic regions have inserted themselves at the right place, however use at your own risk.
#
#Following the SGD_features.tab file format I have included the following information:
#
#	<Primary SGDID> simply replaced with S00000000DG
#	<Feature Type> intergenic
#	<Feature name> between geneA and geneB
#	<chromosome> 
#	<start>
#	<stop>
####################################################################################

S0000000DG	intergenic		between YOR154W and YOR155C			chromosome 15		15	626494	626628					
S000005681	ORF	Verified	YOR155C	ISN1		chromosome 15		15	627981	626629	C		1/5/06	7/31/96	"Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase, catalyzes the breakdown of IMP to inosine, does not show similarity to known 5'-nucleotidases from other organisms"
S0000000DG	intergenic		between YOR155C and YOR156C			chromosome 15		15	627982	628360					
S000005682	ORF	Verified	YOR156C	NFI1	SIZ2	chromosome 15	L000002966	15	630541	628361	C		1/5/06	7/31/96	"SUMO ligase, catalyzes the covalent attachment of SUMO (Smt3p) to proteins; involved in maintenance of proper telomere length"
S0000000DG	intergenic		between YOR156C and YOR157C			chromosome 15		15	630542	630966					
S000005683	ORF	Verified	YOR157C	PUP1		chromosome 15	L000001530	15	631752	630967	C	84.6	1/5/06	7/31/96	Endopeptidase with trypsin-like activity that cleaves after basic residues; beta-type subunit of 20S proteasome synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z
S0000000DG	intergenic		between YOR157C and YOR158W			chromosome 15		15	631753	632164					
S000005684	ORF	Verified	YOR158W	PET123		chromosome 15	L000001398	15	632165	633121	W	84.2	1/5/06	7/31/96	"Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122, which encodes a COX3 mRNA-specific translational activator"
S0000000DG	intergenic		between YOR158W and YOR159C			chromosome 15		15	633122	633282					
S000005685	ORF	Verified	YOR159C	SME1		chromosome 15	L000004252	15	633567	633283	C		1/5/06	7/31/96	"Core Sm protein Sm E; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Smd3p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm E"
S0000000DG	intergenic		between YOR159C and YOR160W			chromosome 15		15	633568	633839					
S000005686	ORF	Verified	YOR160W	MTR10	KAP111	chromosome 15	L000003296	15	633840	636758	W		1/5/06	7/31/96	"Nuclear import receptor, mediates the nuclear localization of proteins involved in mRNA-nucleus export"
S0000000DG	intergenic		between YOR160W and YOR161C			chromosome 15		15	636759	636939					
S000028713	ORF	Dubious	YOR161W-A			chromosome 15		15	637575	637655	W		1/5/06	7/29/03	"Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S000028714	ORF	Dubious	YOR161W-B			chromosome 15		15	637976	638236	W		1/5/06	7/29/03	"Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S000005687	ORF	Verified	YOR161C	PNS1		chromosome 15		15	638559	636940	C		1/5/06	7/31/96	"Protein of unknown function; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport"
S0000000DG	intergenic		between YOR161C and YOR161C-C			chromosome 15		15	638560	639121					
S000028712	ORF	Uncharacterized	YOR161C-C			chromosome 15		15	639268	639122	C		1/5/06	7/29/03	"Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S0000000DG	intergenic		between YOR161C-C and YOR162C			chromosome 15		15	639269	639560					
S000005688	ORF	Verified	YOR162C	YRR1	PDR2	chromosome 15	L000004200|S000029349|L000001362	15	641993	639561	C	89	1/5/06	7/31/96	"Zn2-Cys6 zinc-finger transcription factor that activates genes involved in multidrug resistance; paralog of Yrm1p, acting on an overlapping set of target genes"
S0000000DG	intergenic		between YOR162C and YOR163W			chromosome 15		15	641994	642741					
S000005689	ORF	Verified	YOR163W	DDP1		chromosome 15	S000007498	15	642742	643308	W		1/5/06	7/31/96	"Diadenosine polyphosphate hydrolase, member of the MutT family of nucleotide hydrolases with high specificity for diadenosine hexa- and pentaphosphates, required for efficient hydrolysis of diphosphorylated inositol polyphosphates"
S0000000DG	intergenic		between YOR163W and YOR164C			chromosome 15		15	643309	643394					
S000005690	ORF	Verified	YOR164C			chromosome 15		15	644333	643395	C		1/5/06	7/31/96	Protein of unknown function; interacts with Mdy2p
S0000000DG	intergenic		between YOR164C and YOR165W			chromosome 15		15	644334	644566					
S000005691	ORF	Verified	YOR165W	SEY1		chromosome 15		15	644567	646897	W		1/5/06	7/31/96	"Protein of unknown function, contains two predicted GTP-binding motifs GXXXXGKS and DXXG near the N-terminus, homolog of the Arabidopsis gene RHD3 (Root Hair Defective)"
S0000000DG	intergenic		between YOR165W and YOR166C			chromosome 15		15	646898	647126					
S000005692	ORF	Uncharacterized	YOR166C			chromosome 15		15	648503	647127	C		1/5/06	7/31/96	Putative protein of unknown function; predicted to contain a PINc domain (PilT N terminus)
S0000000DG	intergenic		between YOR166C and YOR167C			chromosome 15		15	648504	648804					
S000005693	ORF	Verified	YOR167C	RPS28A	RPS33A	chromosome 15	L000001767	15	649008	648805	C		1/5/06	7/31/96	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps28Bp and has similarity to rat S28 ribosomal protein
S0000000DG	intergenic		between YOR167C and YOR168W			chromosome 15		15	649009	649303					
S000005694	ORF	Verified	YOR168W	GLN4		chromosome 15	L000000711	15	649304	651733	W	88	1/5/06	7/31/96	"Glutamine tRNA synthetase, monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Glu); N-terminal domain proposed to be involved in enzyme-tRNA interactions"
S000005695	ORF	Dubious	YOR169C			chromosome 15		15	651841	651377	C		1/5/06	7/31/96	Hypothetical protein; open reading frame overlaps 3' end of essential GLN4 gene encoding glutamine-tRNA ligase
S0000000DG	intergenic		between YOR169C and YOR170W			chromosome 15		15	651842	651858					
S000005696	ORF	Dubious	YOR170W			chromosome 15		15	651859	652164	W		1/5/06	7/31/96	Hypothetical protein
S000005697	ORF	Verified	YOR171C	LCB4		chromosome 15	L000004328	15	653885	652011	C		1/5/06	7/31/96	"Sphingoid long-chain base kinase, responsible for synthesis of long-chain base phosphates, which function as signaling molecules, regulates synthesis of ceramide from exogenous long-chain bases, localizes to the Golgi and late endosomes"
S0000000DG	intergenic		between YOR171C and YOR172W			chromosome 15		15	653886	654210					
S000005698	ORF	Verified	YOR172W	YRM1		chromosome 15		15	654211	656571	W		1/5/06	7/31/96	"Zn2-Cys6 zinc-finger transcription factor that activates genes involved in multidrug resistance; paralog of Yrr1p, acting on an overlapping set of target genes"
S0000000DG	intergenic		between YOR172W and YOR173W			chromosome 15		15	656572	657132					
S000005699	ORF	Verified	YOR173W	DCS2		chromosome 15		15	657133	658326	W		1/5/06	7/31/96	"Non-essential protein containing a HIT (histidine triad) motif; regulated by Msn2p, Msn4p, and the Ras-cAMP-cAPK signaling pathway, transcript accumulates under glucose limitation, similar to Dcs1p"
S0000000DG	intergenic		between YOR173W and YOR174W			chromosome 15		15	658327	658747					
S000005700	ORF	Verified	YOR174W	MED4		chromosome 15	L000003915	15	658748	659602	W		1/5/06	7/31/96	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation
S0000000DG	intergenic		between YOR174W and YOR175C			chromosome 15		15	659603	659815					
S000005701	ORF	Uncharacterized	YOR175C			chromosome 15		15	661675	659816	C		1/5/06	7/31/96	Member of the MBOAT family of putative membrane-bound O-acyltransferases
S0000000DG	intergenic		between YOR175C and YOR176W			chromosome 15		15	661676	662401					
S000005702	ORF	Verified	YOR176W	HEM15		chromosome 15	L000000766	15	662402	663583	W		1/5/06	7/31/96	"Ferrochelatase, a mitochondrial inner membrane protein, catalyzes the insertion of ferrous iron into protoporphyrin IX, the eighth and final step in the heme biosynthetic pathway; Yfh1p mediates the use of iron by Hem15p"
S0000000DG	intergenic		between YOR176W and tV(AAC)O			chromosome 15		15	663584	663812					
S000006766	tRNA		tV(AAC)O			chromosome 15	L000003715	15	663886	663813	C		1/5/06	5/19/00	tRNA-Val
S000032969	noncoding_exon					tV(AAC)O		15	663886	663813	C		1/5/06	5/19/00	
S0000000DG	intergenic		between tV(AAC)O and YORCdelta15			chromosome 15		15	663887	664003					
S000007163	long_terminal_repeat		YORCdelta15			chromosome 15		15	664325	664004	C		1/5/06	5/19/00	Ty1 LTR
S000007172	long_terminal_repeat		YORWdelta16			chromosome 15		15	664326	664470	W		1/5/06	5/19/00	Ty1 LTR
S0000000DG	intergenic		between YORWdelta16 and YORWdelta17			chromosome 15		15	664471	664813					
S000007173	long_terminal_repeat		YORWdelta17			chromosome 15		15	664814	665146	W		1/5/06	5/19/00	Ty2 LTR
S0000000DG	intergenic		between YORWdelta17 and YOR177C			chromosome 15		15	665147	665785					
S000005703	ORF	Verified	YOR177C	MPC54		chromosome 15		15	667180	665786	C		1/5/06	7/31/96	"Component of the meiotic outer plaque, a membrane-organizing center which is assembled on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane; potential Cdc28p substrate"
S0000000DG	intergenic		between YOR177C and YOR178C			chromosome 15		15	667181	667860					
S000005704	ORF	Verified	YOR178C	GAC1		chromosome 15	L000000657	15	670242	667861	C	113	1/5/06	7/31/96	"Regulatory subunit for Glc7p type-1 protein phosphatase (PP1), tethers Glc7p to Gsy2p glycogen synthase, binds Hsf1p heat shock transcription factor, required for induction of some HSF-regulated genes under heat shock"
S0000000DG	intergenic		between YOR178C and YOR179C			chromosome 15		15	670243	671845					
S000005705	ORF	Verified	YOR179C	SYC1		chromosome 15		15	672412	671846	C		1/5/06	7/31/96	"Subunit of the APT subcomplex of cleavage and polyadenylation factor, may have a role in 3' end formation of both polyadenylated and non-polyadenylated RNAs"
S0000000DG	intergenic		between YOR179C and YOR180C			chromosome 15		15	672413	674352					
S000005706	ORF	Verified	YOR180C	DCI1	ECI2	chromosome 15	L000004175	15	675168	674353	C		1/5/06	7/31/96	"Peroxisomal delta(3,5)-delta(2,4)-dienoyl-CoA isomerase, involved in fatty acid metabolism, contains peroxisome targeting signals at amino and carboxy termini"
S0000000DG	intergenic		between YOR180C and YOR181W			chromosome 15		15	675169	675939					
S000005707	ORF	Verified	YOR181W	LAS17	BEE1	chromosome 15	L000003068|L000003581	15	675940	677841	W		1/5/06	7/31/96	"Actin assembly factor, activates the Arp2/3 protein complex that nucleates branched actin filaments; localizes with the Arp2/3 complex to actin patches; homolog of the human Wiskott-Aldrich syndrome protein (WASP)"
S0000000DG	intergenic		between YOR181W and YOR182C			chromosome 15		15	677842	678191					
S000030005	intron					YOR182C		15	678791	678381	C		1/5/06	7/31/96	
S000005708	ORF	Verified	YOR182C	RPS30B		chromosome 15	L000003497	15	678794	678192	C		1/5/06	7/31/96	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps30Ap and has similarity to rat S30 ribosomal protein
S0000000DG	intergenic		between YOR182C and YOR183W			chromosome 15		15	678795	678872					
S000005709	ORF	Uncharacterized	YOR183W	FYV12		chromosome 15		15	678873	679262	W		1/5/06	7/31/96	"Protein of unknown function, required for survival upon exposure to K1 killer toxin"
S0000000DG	intergenic		between YOR183W and YOR184W			chromosome 15		15	679263	679357					
S000005710	ORF	Verified	YOR184W	SER1	ADE9	chromosome 15	L000001865	15	679358	680545	W	98.2	1/5/06	7/31/96	"3-phosphoserine aminotransferase, catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate, required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p"
S0000000DG	intergenic		between YOR184W and snR36			chromosome 15		15	680546	680642					
S000007300	snoRNA		snR36	SNR36		chromosome 15	L000001974	15	680997	680643	C		1/5/06	5/19/00	H/ACA small nucleolar RNA (snoRNA); guides pseudouridylation of small subunit rRNA at position 1185
S000036766	noncoding_exon					snR36		15	680997	680643	C		1/5/06	5/19/00	
S0000000DG	intergenic		between snR36 and YOR185C			chromosome 15		15	680998	681444					
S000005711	ORF	Verified	YOR185C	GSP2	CNR2	chromosome 15	L000000737	15	682107	681445	C	98.6	1/5/06	7/31/96	"GTP binding protein (mammalian Ranp homolog) involved in the maintenance of nuclear organization, RNA processing and transport; interacts with Kap121p, Kap123p and Pdr6p (karyophilin betas); Gsp1p homolog that is not required for viability"
S0000000DG	intergenic		between YOR185C and YOR186W			chromosome 15		15	682108	683111					
S000005712	ORF	Uncharacterized	YOR186W			chromosome 15		15	683112	683546	W		1/5/06	7/31/96	Hypothetical protein
S000028715	ORF	Dubious	YOR186C-A			chromosome 15		15	683539	683330	C		1/5/06	7/29/03	"Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S0000000DG	intergenic		between YOR186W and YOR187W			chromosome 15		15	683547	684030					
S000005713	ORF	Verified	YOR187W	TUF1		chromosome 15	L000002390	15	684031	685344	W		1/5/06	7/31/96	"Mitochondrial translation elongation factor Tu; comprises both GTPase and guanine nucleotide exchange factor activities, while these activities are found in separate proteins in S. pombe and humans"
S0000000DG	intergenic		between YOR187W and YOR188W			chromosome 15		15	685345	685767					
S000005714	ORF	Verified	YOR188W	MSB1		chromosome 15	L000001184	15	685768	689181	W	103	1/5/06	7/31/96	"Protein involved in positive regulation of both 1,3-beta-glucan synthesis and the Pkc1p-MAPK pathway, potential Cdc28p substrate; multicopy suppressor of temperature-sensitive mutations in CDC24 and CDC42, and of mutations in BEM4"
S0000000DG	intergenic		between YOR188W and YOR189W			chromosome 15		15	689182	689624					
S000005715	ORF	Verified	YOR189W	IES4		chromosome 15		15	689625	689975	W		1/5/06	7/31/96	Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions
S0000000DG	intergenic		between YOR189W and YOR190W			chromosome 15		15	689976	690695					
S000005716	ORF	Verified	YOR190W	SPR1	SSG1	chromosome 15	L000002020|L000002083	15	690696	692033	W		1/5/06	7/31/96	"Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance"
S0000000DG	intergenic		between YOR190W and YOR191W			chromosome 15		15	692034	692475					
S000005717	ORF	Verified	YOR191W	RIS1	DIS1	chromosome 15	L000004381	15	692476	697335	W		1/5/06	7/31/96	"Member of the SWI/SNF family of DNA-dependent ATPases, plays a role in antagonizing silencing during mating-type switching, contains an N-terminal domain that interacts with Sir4p and a C-terminal SNF2 domain"
S0000000DG	intergenic		between YOR191W and YOR192C			chromosome 15		15	697336	698768					
S000005718	ORF	Uncharacterized	YOR192C			chromosome 15		15	700568	698769	C		1/5/06	7/31/96	Transporter of thiamine or related compound; shares sequence similarity with Thi7p
S0000000DG	intergenic		between YOR192C and YORCdelta18			chromosome 15		15	700569	703429					
S000007164	long_terminal_repeat		YORCdelta18			chromosome 15		15	703583	703430	C		1/5/06	5/19/00	Ty1 LTR
S0000000DG	intergenic		between YORCdelta18 and YORWdelta19			chromosome 15		15	703584	703612					
S000007174	long_terminal_repeat		YORWdelta19			chromosome 15		15	703613	703763	W		1/5/06	5/19/00	Ty1 LTR
S0000000DG	intergenic		between YORWdelta19 and YORWtau2			chromosome 15		15	703764	703772					
S000007180	long_terminal_repeat		YORWtau2			chromosome 15		15	703773	704063	W		1/5/06	5/19/00	Ty4 LTR
S000028857	ORF	Uncharacterized	YOR192C-C			chromosome 15		15	704225	703989	C		1/5/06	7/29/03	Identified by expression profiling and mass spectrometry
S000007165	long_terminal_repeat		YORCdelta20			chromosome 15		15	704396	704064	C		1/5/06	5/19/00	Ty2 LTR
S000034415	plus_1_translational_frameshift					YOR192C-B		15	708440	708440	C		1/5/06	7/17/99	
S000007354	transposable_element_gene		YOR192C-B			chromosome 15	S000029019	15	709733	704420	C		1/5/06	7/17/99	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes"
S000007353	transposable_element_gene		YOR192C-A			chromosome 15		15	709733	708417	C		1/5/06	7/17/99	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
S000007168	retrotransposon		YORCTy2-1			chromosome 15		15	710024	704064	C		1/5/06	5/19/00	"Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats"
S000007166	long_terminal_repeat		YORCdelta21			chromosome 15		15	710024	709692	C		1/5/06	5/19/00	Ty2 LTR
S000007181	long_terminal_repeat		YORWtau3			chromosome 15		15	710025	710108	W		1/5/06	5/19/00	Ty4 LTR
S0000000DG	intergenic		between YORWtau3 and tM(CAU)O1			chromosome 15		15	710109	710201					
S000006665	tRNA		tM(CAU)O1	IMT1		chromosome 15	L000003711	15	710202	710273	W		1/5/06	5/19/00	tRNA-IMet; one of four initiator methionine tRNAs in yeast that are functional for translation
S000032163	noncoding_exon					tM(CAU)O1		15	710202	710273	W		1/5/06	5/19/00	
S0000000DG	intergenic		between tM(CAU)O1 and YOR193W			chromosome 15		15	710274	710446					
S000005719	ORF	Verified	YOR193W	PEX27		chromosome 15		15	710447	711577	W		1/5/06	7/31/96	"Peripheral peroxisomal membrane protein involved in controlling peroxisome size and number, interacts with homologous protein Pex25p"
S0000000DG	intergenic		between YOR193W and YOR194C			chromosome 15		15	711578	711683					
S000005720	ORF	Verified	YOR194C	TOA1		chromosome 15	L000002316	15	712544	711684	C		1/5/06	7/31/96	"TFIIA large subunit; involved in transcriptional activation, acts as antirepressor or as coactivator; homologous to largest and second largest subunits of human and Drosophila TFIIA"
S0000000DG	intergenic		between YOR194C and YOR195W			chromosome 15		15	712545	712866					
S000005721	ORF	Verified	YOR195W	SLK19		chromosome 15	L000004340	15	712867	715332	W		1/5/06	7/31/96	"Kinetochore-associated protein required for normal segregation of chromosomes in meiosis and mitosis; component of the FEAR regulatory network, which promotes Cdc14p release from the nucleolus during anaphase; potential Cdc28p substrate"
S0000000DG	intergenic		between YOR195W and YOR196C			chromosome 15		15	715333	715593					
S000005722	ORF	Verified	YOR196C	LIP5		chromosome 15	L000002613	15	716838	715594	C		1/5/06	7/31/96	"Protein involved in biosynthesis of the coenzyme lipoic acid, has similarity to E. coli lipoic acid synthase"
S0000000DG	intergenic		between YOR196C and YOR197W			chromosome 15		15	716839	717086					
S000005723	ORF	Verified	YOR197W	MCA1	YCA1	chromosome 15		15	717087	718385	W		5/11/06	1996-07-31|2006-05-11	"Putative cysteine protease similar to mammalian caspases, involved in regulation of apoptosis upon hydrogen peroxide treatment"
S0000000DG	intergenic		between YOR197W and YOR198C			chromosome 15		15	718386	718653					
S000005724	ORF	Verified	YOR198C	BFR1		chromosome 15	L000000174	15	720066	718654	C		1/5/06	7/31/96	Component of mRNP complexes associated with polyribosomes; implicated in secretion and nuclear segregation; multicopy suppressor of BFA (Brefeldin A) sensitivity
S0000000DG	intergenic		between YOR198C and YOR199W			chromosome 15		15	720067	720181					
S000005725	ORF	Dubious	YOR199W			chromosome 15		15	720182	720511	W		1/5/06	7/31/96	Hypothetical protein
S000005726	ORF	Dubious	YOR200W			chromosome 15		15	720418	720816	W		1/5/06	7/31/96	Hypothetical protein
S000005727	ORF	Verified	YOR201C		PET56	chromosome 15	L000001392	15	721709	720471	C	112	1/5/06	7/31/96	"Ribose methyltransferase that modifies a functionally critical, conserved nucleotide in mitochondrial 21S rRNA"
S0000000DG	intergenic		between YOR201C and YOR202W			chromosome 15		15	721710	721946					
S000005728	ORF	Verified	YOR202W	HIS3	HIS10	chromosome 15	L000000780	15	721947	722609	W	112	1/5/06	7/31/96	"Imidazoleglycerol-phosphate dehydratase, catalyzes the sixth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts; transcription is regulated by general amino acid control via Gcn4p"
S000005729	ORF	Dubious	YOR203W			chromosome 15		15	722566	722919	W		1/5/06	7/31/96	Hypothetical protein; open reading frame overlaps 5' end of essential DED1 gene required for translation initiation
S000005730	ORF	Verified	YOR204W	DED1	SPP81	chromosome 15	L000000500	15	722912	724726	W	114	1/5/06	7/31/96	"ATP-dependent DEAD (Asp-Glu-Ala-Asp)-box RNA helicase, required for translation initiation of all yeast mRNAs; mutations in human DEAD-box DBY are a frequent cause of male infertility"
S0000000DG	intergenic		between YOR204W and YOR205C			chromosome 15		15	724727	725564					
S000005731	ORF	Uncharacterized	YOR205C			chromosome 15		15	727235	725565	C		1/5/06	7/31/96	"The authentic, non-tagged protein was localized to the mitochondria"
S0000000DG	intergenic		between YOR205C and YOR206W			chromosome 15		15	727236	727512					
S000005732	ORF	Verified	YOR206W	NOC2		chromosome 15		15	727513	729645	W		1/5/06	7/31/96	"Protein that forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes, as well as a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors"
S0000000DG	intergenic		between YOR206W and YOR207C			chromosome 15		15	729646	730008					
S000005733	ORF	Verified	YOR207C	RET1	RPC128|RPC2|PDS2	chromosome 15	L000001614	15	733458	730009	C	117	1/5/06	7/31/96	"Second-largest subunit of RNA polymerase III, which is responsible for the transcription of tRNA and 5S RNA genes, and other low molecular weight RNAs"
S0000000DG	intergenic		between YOR207C and YOR208W			chromosome 15		15	733459	733925					
S000005734	ORF	Verified	YOR208W	PTP2		chromosome 15	L000001526	15	733926	736178	W		1/5/06	7/31/96	Phosphotyrosine-specific protein phosphatase involved in the inactivation of mitogen-activated protein kinase (MAPK) during osmolarity sensing; dephosporylates Hog1p MAPK and regulates its localization; localized to the nucleus
S0000000DG	intergenic		between YOR208W and YOR209C			chromosome 15		15	736179	736437					
S000005735	ORF	Verified	YOR209C	NPT1		chromosome 15	L000001275	15	737727	736438	C		1/5/06	7/31/96	"Nicotinate phosphoribosyltransferase, acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at mating-type loci; localized to the nucleus"
S0000000DG	intergenic		between YOR209C and YOR210W			chromosome 15		15	737728	738320					
S000005736	ORF	Verified	YOR210W	RPB10		chromosome 15	L000001684	15	738321	738533	W		1/5/06	7/31/96	"RNA polymerase subunit ABC10-beta, common to RNA polymerases I, II, and III"
S0000000DG	intergenic		between YOR210W and YOR211C			chromosome 15		15	738534	738924					
S000005737	ORF	Verified	YOR211C	MGM1	MNA1	chromosome 15	L000001103	15	741633	738925	C	123	1/5/06	7/31/96	"Mitochondrial GTPase related to dynamin, present in a complex containing Ugo1p and Fzo1p; required for normal morphology of cristae and for stability of Tim11p; homolog of human OPA1 involved in autosomal dominant optic atrophy"
S0000000DG	intergenic		between YOR211C and YOR212W			chromosome 15		15	741634	742910					
S000005738	ORF	Verified	YOR212W	STE4	HMD2	chromosome 15	L000002114	15	742911	744182	W	124	1/5/06	7/31/96	"G protein beta subunit, forms a dimer with Ste18p to activate the mating signaling pathway, forms a heterotrimer with Gpa1p and Ste18p to dampen signaling; may recruit Rho1p to the polarized growth site during mating; contains WD40 repeats"
S0000000DG	intergenic		between YOR212W and YOR213C			chromosome 15		15	744183	744535					
S000005739	ORF	Verified	YOR213C	SAS5		chromosome 15	L000004215	15	745282	744536	C		1/5/06	7/31/96	"Subunit of the SAS complex (Sas2p, Sas4p, Sas5p), which  acetylates free histones and nucleosomes and regulates transcriptional silencing; stimulates Sas2p HAT activity"
S0000000DG	intergenic		between YOR213C and YOR214C			chromosome 15		15	745283	745593					
S000005740	ORF	Uncharacterized	YOR214C			chromosome 15		15	746304	745594	C		1/5/06	7/31/96	Hypothetical protein
S0000000DG	intergenic		between YOR214C and YOR215C			chromosome 15		15	746305	746725					
S000005741	ORF	Uncharacterized	YOR215C			chromosome 15		15	747283	746726	C		1/5/06	7/31/96	Hypothetical protein
S0000000DG	intergenic		between YOR215C and YOR216C			chromosome 15		15	747284	747525					
S000005742	ORF	Verified	YOR216C	RUD3	GRP1	chromosome 15	L000004185	15	748980	747526	C		1/5/06	7/31/96	Golgi matrix protein involved in the structural organization of the cis-Golgi; interacts genetically with COG3 and USO1
S0000000DG	intergenic		between YOR216C and YOR217W			chromosome 15		15	748981	749301					
S000005743	ORF	Verified	YOR217W	RFC1	CDC44	chromosome 15	L000000278	15	749302	751887	W		1/5/06	7/31/96	"Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon"
S000005744	ORF	Dubious	YOR218C			chromosome 15		15	751896	751477	C		1/5/06	7/31/96	Hypothetical protein; open reading frame overlaps 3' end of essential RFC1 gene encoding a replication factor complex subunit
S0000000DG	intergenic		between YOR218C and YOR219C			chromosome 15		15	751897	752214					
S000005745	ORF	Verified	YOR219C	STE13	YCI1	chromosome 15	L000002120	15	755010	752215	C	129	1/5/06	7/31/96	"Dipeptidyl aminopeptidase, Golgi integral membrane protein that cleaves on the carboxyl side of repeating -X-Ala- sequences, required for maturation of alpha factor, transcription is induced by a-factor"
S0000000DG	intergenic		between YOR219C and YOR220W			chromosome 15		15	755011	755328					
S000005746	ORF	Uncharacterized	YOR220W			chromosome 15		15	755329	756126	W		1/5/06	7/31/96	protein that interacts genetically with the Pat1 mRNA-decapping factor
S0000000DG	intergenic		between YOR220W and YOR221C			chromosome 15		15	756127	756476					
S000005747	ORF	Verified	YOR221C	MCT1		chromosome 15		15	757559	756477	C		1/5/06	1996-07-31|2005-12-01	"Predicted malonyl-CoA:ACP transferase, putative component of a type-II mitochondrial fatty acid synthase that produces intermediates for phospholipid remodeling"
S0000000DG	intergenic		between YOR221C and YOR222W			chromosome 15		15	757560	758330					
S000005748	ORF	Verified	YOR222W	ODC2		chromosome 15		15	758331	759254	W		1/5/06	7/31/96	"Mitochondrial inner membrane transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism"
S000007299	snoRNA		snR35	SNR35		chromosome 15	L000001973	15	759730	759191	C		1/5/06	5/19/00	H/ACA small nucleolar RNA (snoRNA); predicted to guide pseudouridylation of small subunit rRNA at position 1189
S000036764	noncoding_exon					snR35		15	759730	759191	C		1/5/06	5/19/00	
S0000000DG	intergenic		between snR35 and YOR223W			chromosome 15		15	759731	759782					
S000005749	ORF	Uncharacterized	YOR223W			chromosome 15		15	759783	760661	W		1/5/06	7/31/96	Hypothetical protein
S0000000DG	intergenic		between YOR223W and YOR224C			chromosome 15		15	760662	760825					
S000005750	ORF	Verified	YOR224C	RPB8		chromosome 15	L000001682	15	761266	760826	C		1/5/06	7/31/96	"RNA polymerase subunit ABC14.5, common to RNA polymerases I, II, and III"
S0000000DG	intergenic		between YOR224C and YOR225W			chromosome 15		15	761267	761392					
S000005751	ORF	Dubious	YOR225W			chromosome 15		15	761393	761722	W		1/5/06	7/31/96	Hypothetical protein
S000005752	ORF	Verified	YOR226C	ISU2	NUA2	chromosome 15	L000004770	15	762085	761615	C		1/5/06	7/31/96	"Conserved protein of the mitochondrial matrix, required for synthesis of mitochondrial and cytosolic iron-sulfur proteins, performs a scaffolding function in mitochondria during Fe/S cluster assembly; isu1 isu2 double mutant is inviable"
S0000000DG	intergenic		between YOR226C and YOR227W			chromosome 15		15	762086	762825					
S000005753	ORF	Uncharacterized	YOR227W			chromosome 15		15	762826	766566	W		1/5/06	7/31/96	Hypothetical protein
S0000000DG	intergenic		between YOR227W and YOR228C			chromosome 15		15	766567	766869					
